FREQUENCY,INTIMACY,RECENCY,TRUST
-0.593679473,-0.954644798,0.57548209,3
-0.593679473,-0.952361724,0.57197274,3
-0.520183968,-0.919620502,0.56112566,3
-0.552848638,-0.946966148,0.560487595,3
-0.528350136,-0.926927717,0.555383088,3
-0.552848638,-0.916855583,0.554266476,3
-0.593679473,-0.95464511,0.534646024,3
-0.561014806,-0.941834311,0.529860547,3
-0.463020798,-0.813226167,0.476263209,3
-0.552848638,-0.921003634,0.474508536,3
-0.593679473,-0.954279444,0.334932137,3
-0.561014806,-0.842465535,0.327115858,3
-0.601845641,-0.945951346,0.310685724,3
-0.561014806,-0.895955905,0.307495405,3
-0.593679473,-0.926123254,0.303667024,3
-0.585513306,-0.901692086,0.298722032,3
-0.577347138,-0.951157075,0.262671442,3
-0.454854631,-0.875276013,0.229651656,3
-0.593679473,-0.956071203,0.229651656,3
-0.585513306,-0.946702897,0.206362335,3
-0.569180973,-0.947222114,0.205724273,3
-0.585513306,-0.934458722,0.116873925,3
-0.593679473,-0.950659363,0.114002641,3
-0.601845641,-0.950808958,0.106186361,3
-0.397691461,-0.92815791,0.101879434,3
-0.577347138,-0.950999259,0.049558222,3
-0.585513306,-0.95455287,0.02945922,3
-0.601845641,-0.956645805,0.024354713,3
-0.593679473,-0.956290602,-0.008027012,3
-0.593679473,-0.95424288,-0.016800385,3
-0.544682471,-0.914964075,-0.129418597,3
-0.601845641,-0.956826206,-0.131811335,3
-0.593679473,-0.955303307,-0.142179868,3
-0.601845641,-0.95508675,-0.343488912,3
-0.544682471,-0.943998885,-0.357526311,3
-0.593679473,-0.955924937,-0.360557111,3
-0.593679473,-0.954901076,-0.410804616,3
-0.569180973,-0.876063738,-0.416547188,3
-0.561014806,-0.951238562,-0.481629668,3
-0.601845641,-0.956439666,-0.598235776,3
-0.593679473,-0.956729362,-0.818686727,1
-0.593679473,-0.956144336,-0.819005761,1
-0.601845641,-0.943619176,-0.820441403,1
-0.601845641,-0.955112519,-0.826024457,1
-0.601845641,-0.956813356,-0.862234562,1
-0.601845641,-0.956478322,-0.894616287,1
-0.593679473,-0.950746803,-0.907856105,1
-0.593679473,-0.952487688,-0.909770297,1
-0.601845641,-0.956645805,-1.075028751,1
-0.569180973,-0.949998057,-1.124957224,1
-0.593679473,-0.946783317,-1.273945057,1
-0.577347138,-0.951825004,-1.274423607,1
-0.585513306,-0.949169376,-1.274742637,1
-0.601845641,-0.956774741,-1.295958248,1
-0.593679473,-0.92535962,-1.30871952,1
-0.593679473,-0.945101258,-1.309836131,1
-0.601845641,-0.956426781,-1.479401516,1
-0.577347138,-0.947441513,-1.498224388,1
-0.593679473,-0.956071203,-1.498543422,1
-0.601845641,-0.95660717,-1.499979064,1
-0.601845641,-0.955550607,-1.50364793,1
-0.601845641,-0.953257092,-1.583086839,1
-0.601845641,-0.955344448,-1.623763387,1
-0.601845641,-0.956452553,-1.736222087,1
-0.593679473,-0.931352261,-1.740529014,1
-0.593679473,-0.956180903,-1.800666502,1
-0.593679473,-0.932449254,-1.848840299,1
-0.585513306,-0.947916877,-2.261507889,1
-0.585513306,-0.950659363,-2.434104074,1
-0.593679473,-0.919378669,-2.440803739,1
-0.601845641,-0.956800484,-2.461859837,1
-0.601845641,-0.956516977,-2.469516599,1
-0.601845641,-0.956452553,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
0.582248598,-0.077902024,0.70134012,0
0.582248598,0.345871208,-2.47765191,1
-0.384475683,-0.906530967,0.70134012,3
-0.350154112,-0.622072248,0.621434375,3
-0.384475683,-0.479972537,0.578581699,3
-0.533202497,-0.92922863,0.566660279,3
-0.544643022,-0.948636138,0.566338076,3
-0.521761973,-0.936326432,0.561182866,3
-0.578964592,-0.937216939,0.555866558,3
-0.378755421,-0.904642898,0.552161253,3
-0.516041711,-0.938394815,0.550872448,3
-0.601845641,-0.95584727,0.54088423,3
-0.475999876,-0.873540842,0.533312516,3
-0.584684854,-0.952401812,0.443418556,3
-0.395916207,-0.894844393,0.443257454,3
-0.601845641,-0.953031184,0.348691584,3
-0.578964592,-0.947054544,0.325170941,3
-0.601845641,-0.95662066,0.30712771,3
-0.596125379,-0.956474155,0.306322207,3
-0.590405117,-0.951342144,0.29665619,3
-0.601845641,-0.956130651,0.267335939,3
-0.584684854,-0.954159168,0.122667877,3
-0.567524068,-0.939352901,0.104463544,3
-0.561803806,-0.935068584,0.095764128,3
-0.590405117,-0.954578291,0.089642317,3
-0.584684854,-0.953463375,0.080781802,3
-0.584684854,-0.953440525,0.0791708,3
-0.596125379,-0.956223257,0.078526396,3
-0.596125379,-0.955863936,0.077559795,3
-0.596125379,-0.954170454,0.067732679,3
-0.596125379,-0.953876594,0.034062718,3
-0.578964592,-0.950995696,0.019241492,3
-0.567524068,-0.950333431,0.016986086,3
-0.601845641,-0.956071613,-0.123332267,3
-0.57324433,-0.946055262,-0.129776278,3
-0.590405117,-0.953349332,-0.14765841,3
-0.578964592,-0.950951974,-0.16940695,3
-0.590405117,-0.952902258,-0.178911866,3
-0.57324433,-0.953381247,-0.198888302,3
-0.584684854,-0.95553899,-0.212581826,3
-0.601845641,-0.95647897,-0.216931536,3
-0.590405117,-0.955288092,-0.217414835,3
-0.596125379,-0.956177639,-0.217898137,3
-0.601845641,-0.956602949,-0.232719364,3
-0.596125379,-0.955265283,-0.382542632,3
-0.596125379,-0.955584608,-0.578601686,3
-0.596125379,-0.95640573,-0.578762787,3
-0.596125379,-0.951822962,-0.587623303,3
-0.596125379,-0.951889559,-0.588589904,3
-0.596125379,-0.953075624,-0.589717607,3
-0.596125379,-0.953645848,-0.591328609,3
-0.561803806,-0.943481642,-0.591811911,3
-0.590405117,-0.953570928,-0.599061424,3
-0.590405117,-0.940872839,-0.671878754,3
-0.601845641,-0.956821384,-0.87486512,1
-0.590405117,-0.954691289,-0.886303242,1
-0.590405117,-0.952801917,-0.894841556,1
-0.590405117,-0.943274728,-0.895969259,1
-0.601845641,-0.956803756,-1.083651096,1
-0.590405117,-0.948605071,-1.13069238,1
-0.601845641,-0.956107034,-1.166617746,1
-0.596125379,-0.953850738,-1.328201337,1
-0.596125379,-0.955424944,-1.336739655,1
-0.601845641,-0.956579335,-1.361549097,1
-0.590405117,-0.953326523,-1.369281912,1
-0.57324433,-0.949745519,-1.371376216,1
-0.590405117,-0.95467225,-1.389097247,1
-0.596125379,-0.956633806,-1.397635561,1
-0.561803806,-0.92948375,-1.516205377,1
-0.596125379,-0.95360023,-1.555674948,1
-0.601845641,-0.956059804,-1.576295784,1
-0.596125379,-0.955424944,-1.5840286,1
-0.601845641,-0.956833187,-1.623981472,1
-0.578964592,-0.951869669,-1.81230771,1
-0.561803806,-0.952436973,-1.816013016,1
-0.590405117,-0.936402286,-1.976468907,1
-0.590405117,-0.955242735,-1.988712527,1
-0.596125379,-0.956061961,-2.018999382,1
-0.596125379,-0.954717868,-2.02286579,1
-0.596125379,-0.956063596,-2.024637893,1
-0.601845641,-0.956833187,-2.041392323,1
-0.596125379,-0.954375733,-2.045580931,1
-0.601845641,-0.956744634,-2.211030929,1
-0.578964592,-0.941762389,-2.235195973,1
-0.601845641,-0.95561112,-2.281753955,1
-0.601845641,-0.956573431,-2.473946604,1
-0.601845641,-0.956679621,-2.47765191,1
1.766342836,0.249550673,0.70134012,0
1.766342836,0.218082814,0.70134012,0
-0.193537283,-0.884357028,0.70134012,3
-0.520183968,-0.897895673,0.699996081,3
-0.520183968,-0.830211754,0.692435853,3
-0.438522298,-0.88647433,0.690251787,3
-0.520183968,-0.940886047,0.68941176,3
-0.520183968,-0.9449899,0.687227694,3
-0.520183968,-0.954047315,0.685043628,3
-0.520183968,-0.663370368,0.67781941,3
-0.356860626,-0.945671964,0.67580335,3
-0.438522298,-0.818446378,0.660010871,3
-0.520183968,-0.937496024,0.659674862,3
-0.438522298,-0.794516802,0.56424798,3
-0.601845641,-0.934371676,0.552487624,3
-0.438522298,-0.915073897,0.546271435,3
-0.438522298,-0.947267267,0.545263406,3
-0.520183968,-0.949061987,0.535687115,3
-0.520183968,-0.952651423,0.533839062,3
-0.520183968,-0.947267267,0.531150979,3
-0.601845641,-0.927916947,0.526614841,3
-0.520183968,-0.954645555,0.51787858,3
-0.601845641,-0.956714963,-0.222687794,3
-0.601845641,-0.953859994,-2.147689942,1
-0.601845641,-0.955225418,-2.185491085,1
-0.601845641,-0.936109489,-2.399361544,1
-0.601845641,-0.942564218,-2.47765191,1
-0.237508952,-0.890722115,0.70134012,3
1.037669458,-0.012606677,-0.955649793,1
-0.601845641,-0.815076996,-1.902332752,1
-0.237508952,-0.85608941,-2.47765191,1
1.766342836,1.074541755,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,-0.95557389,0.70134012,3
-0.601845641,-0.946142338,0.685796738,3
-0.427714135,-0.945819819,0.682342651,3
-0.567019341,-0.953351424,0.674941039,3
-0.532193038,-0.933283608,0.666059107,3
-0.567019341,-0.948522336,0.664332063,3
-0.567019341,-0.951473447,0.658410773,3
-0.567019341,-0.953753848,0.658164055,3
-0.009798522,-0.74240003,0.525675213,3
-0.601845641,-0.953388532,0.429454268,3
-0.567019341,-0.948254053,0.400834702,3
-0.497366738,-0.945034661,0.400094544,3
-0.358061534,-0.909427564,0.386031481,3
-0.323235231,-0.81142676,0.347543103,3
-0.567019341,-0.952680718,0.295238385,3
-0.601845641,-0.951548227,0.154854491,3
-0.601845641,-0.953158492,0.149920082,3
-0.567019341,-0.928985678,0.120807079,3
-0.567019341,-0.90339092,0.104030092,3
-0.532193038,-0.921188919,0.005588662,3
-0.601845641,-0.911751676,-0.023030901,3
-0.532193038,-0.937959433,-0.03660052,3
-0.497366738,-0.93000884,-0.197462206,3
-0.601845641,-0.952123322,-0.220160479,3
-0.601845641,-0.949362868,-0.238171068,3
-0.601845641,-0.949822943,-0.286034821,3
-0.601845641,-0.955803929,-0.321809274,3
-0.601845641,-0.953043473,-0.603810663,3
-0.567019341,-0.953887989,-0.645259687,3
-0.601845641,-0.953618569,-0.658089145,3
-0.567019341,-0.89141529,-0.691643117,3
-0.567019341,-0.955363544,-0.708913541,3
-0.567019341,-0.890841561,-0.729144614,3
-0.567019341,-0.949863751,-0.741727351,3
-0.601845641,-0.939011163,-0.764919067,3
-0.567019341,-0.955229403,-0.946258542,1
-0.532193038,-0.871965025,-1.238375468,1
-0.567019341,-0.941793303,-1.298821957,1
-0.601845641,-0.956033967,-1.827790441,1
-0.601845641,-0.921413265,-1.983717721,1
-0.601845641,-0.948212678,-2.026893786,1
-0.601845641,-0.953043473,-2.082899309,1
-0.567019341,-0.93054256,-2.404129237,1
-0.567019341,-0.942754259,-2.47765191,1
1.766342836,0.135985926,0.70134012,0
-0.381942425,-0.604746397,0.70134012,3
-0.601845641,-0.955227813,0.694278171,3
-0.314279898,-0.734546695,0.543375475,3
0.531501703,-0.62314993,0.51772945,3
-0.534183112,-0.859652623,0.506579005,3
-0.568014378,-0.897605588,0.262941768,3
-0.449604954,-0.914827654,-0.00150963,3
-0.584930009,-0.955438717,-0.011545034,3
-0.551098746,-0.951027516,-0.0132176,3
-0.584930009,-0.948786905,-0.078633547,3
-0.534183112,-0.946756352,-0.109297271,3
-0.601845641,-0.944566837,-0.267261916,3
-0.534183112,-0.946056161,-0.281757497,3
-0.584930009,-0.942835284,-0.287704402,3
-0.568014378,-0.882758917,-0.28974865,3
-0.534183112,-0.946220271,-0.790217813,3
-0.601845641,-0.956817065,-0.81084614,1
-0.568014378,-0.944655781,-1.378032135,1
-0.534183112,-0.942842889,-1.659023365,1
-0.568014378,-0.851950524,-1.677049919,1
-0.601845641,-0.956640351,-2.47765191,1
1.766342836,1.001875514,0.70134012,0
1.766342836,0.315888163,0.70134012,0
1.766342836,0.134909977,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.135300414,0.70134012,0
1.766342836,0.499097713,0.70134012,0
-0.099502631,-0.726944088,0.70134012,3
-0.458319066,-0.932365111,0.701120274,3
-0.243029204,-0.29965231,0.534036322,3
-0.458319066,-0.851721309,0.367172216,3
-0.458319066,-0.657935462,0.365853134,3
-0.530082354,-0.948012416,0.129077586,3
-0.458319066,-0.881650583,-0.164198718,3
-0.530082354,-0.941191794,-0.189481159,3
-0.601845641,-0.956653223,-0.192119328,3
-0.530082354,-0.919526297,-0.229713217,3
-0.458319066,-0.914310528,-0.447581894,3
-0.458319066,-0.799162415,-0.448461286,3
-0.314792493,-0.893447456,-0.456815483,3
-0.530082354,-0.922736,-0.522110133,3
-0.601845641,-0.953352489,-0.56476051,3
-0.530082354,-0.935237269,-1.867135945,1
-0.601845641,-0.956746161,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.304503253,0.70134012,0
-0.601845641,-0.831561975,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.246758379,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.141138997,0.70134012,0
1.766342836,0.825457682,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.138697092,0.70134012,0
-0.106178284,-0.927852286,0.70134012,3
1.050378879,0.543164346,0.536738662,0
-0.491697339,-0.933588799,0.137367806,3
-0.491697339,-0.944711498,-2.072821297,1
-0.601845641,-0.9546025,-2.47765191,1
-0.472081888,-0.88638511,0.70134012,3
-0.585625172,-0.954227933,0.65664032,3
0.274059687,-0.676659428,0.656479526,3
-0.520743297,-0.904599688,0.598594891,3
-0.423420481,-0.54517701,0.59795173,3
-0.585625172,-0.939791837,0.556306951,3
-0.585625172,-0.950820575,0.55116165,3
-0.212554384,-0.886251604,0.541031837,3
-0.585625172,-0.928353659,0.516430867,3
-0.585625172,-0.953291693,0.515626915,3
-0.585625172,-0.942026671,0.355157842,3
-0.569404703,-0.95204405,0.351620447,3
-0.309877199,-0.733448617,0.334255057,3
-0.601845641,-0.952085093,-0.165482296,3
-0.585625172,-0.948349777,-0.373223824,3
-0.585625172,-0.955414828,-0.39975428,3
-0.601845641,-0.95682326,-0.588200929,3
-0.585625172,-0.937801331,-0.850611277,1
-0.536963765,-0.954940069,-0.888557872,1
-0.569404703,-0.941456962,-1.138104966,1
-0.553184234,-0.853959184,-1.264647211,1
-0.585625172,-0.947533856,-1.321727895,1
-0.553184234,-0.951806671,-1.555999879,1
-0.569404703,-0.947913661,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.590696243,0.70134012,0
-0.587463931,-0.94956296,0.70134012,3
-0.587463931,-0.954388682,0.697227582,3
-0.453234624,-0.928548179,0.697227582,3
-0.438852912,-0.920301606,0.696911234,3
-0.601845641,-0.955347998,0.694064091,3
-0.56349441,-0.937304853,0.690109727,3
-0.573082218,-0.939817441,0.688211633,3
-0.505967565,-0.899646886,0.687578935,3
-0.544318795,-0.892864554,0.578438499,3
-0.577876123,-0.944156662,0.577331275,3
-0.52514318,-0.893573046,0.576224054,3
-0.52514318,-0.90043229,0.558192156,3
-0.587463931,-0.94642155,0.556452237,3
-0.601845641,-0.954625506,0.544905492,3
-0.587463931,-0.948743966,0.531777006,3
-0.592257833,-0.955438859,0.530511611,3
-0.587463931,-0.94853477,0.529878912,3
-0.592257833,-0.954038621,0.529720738,3
-0.477204142,-0.914408809,0.523077408,3
-0.56349441,-0.916075171,0.520230264,3
-0.597051738,-0.949328724,0.511056142,3
-0.587463931,-0.952200808,0.494764164,3
-0.601845641,-0.95663926,0.49191702,3
-0.592257833,-0.95075681,0.488595355,3
-0.568288315,-0.947107516,0.471670678,3
-0.587463931,-0.953469774,0.470721631,3
-0.568288315,-0.950538022,0.432285217,3
-0.592257833,-0.954651225,0.430387124,3
-0.587463931,-0.953250985,0.427856328,3
-0.56349441,-0.935904153,0.338329536,3
-0.56349441,-0.940386288,0.333584299,3
-0.592257833,-0.950624474,0.33216073,3
-0.568288315,-0.941523983,0.314128833,3
-0.601845641,-0.956793066,0.30954177,3
-0.592257833,-0.949575359,0.284392017,3
-0.592257833,-0.953075956,0.193283478,3
-0.597051738,-0.95578892,0.071489077,3
-0.597051738,-0.956182737,0.058835112,3
-0.573082218,-0.93591923,0.051084561,3
-0.362150451,-0.866381524,0.034159884,3
-0.568288315,-0.946415384,0.03400171,3
-0.443646817,-0.902912018,0.017551558,3
-0.597051738,-0.948656451,-0.090798008,3
-0.597051738,-0.945243368,-0.092696101,3
-0.592257833,-0.933035033,-0.093486974,3
-0.587463931,-0.950012934,-0.119111252,3
-0.597051738,-0.952988441,-0.139832116,3
-0.597051738,-0.955351344,-0.142204735,3
-0.577876123,-0.944815384,-0.146475446,3
-0.592257833,-0.948000089,-0.178901229,3
-0.597051738,-0.950450507,-0.190606147,3
-0.592257833,-0.951238143,-0.192346067,3
-0.601845641,-0.95428732,-0.197882176,3
-0.56349441,-0.943999441,-0.205790901,3
-0.597051738,-0.956270252,-0.207847172,3
-0.601845641,-0.955009812,-0.213541456,3
-0.592257833,-0.895972451,-0.325529035,3
-0.597051738,-0.944411975,-0.330274269,3
-0.601845641,-0.956162723,-0.33343776,3
-0.597051738,-0.955045043,-0.345142678,3
-0.587463931,-0.954301165,-0.355424022,3
-0.597051738,-0.95421365,-0.362541877,3
-0.597051738,-0.955701405,-0.369817906,3
-0.592257833,-0.879738426,-0.388798854,3
-0.577876123,-0.939861199,-0.398131151,3
-0.592257833,-0.95308547,-0.437042089,3
-0.597051738,-0.942714036,-0.45032875,3
-0.601845641,-0.955301882,-0.573546723,3
-0.601845641,-0.956593145,-0.596007506,3
-0.592257833,-0.954563711,-0.620050039,3
-0.597051738,-0.955307587,-0.64377622,3
-0.597051738,-0.952288322,-0.651684948,3
-0.597051738,-0.953863592,-0.655639312,3
-0.601845641,-0.956623989,-0.663706214,3
-0.597051738,-0.955395102,-0.666869705,3
-0.601845641,-0.949491202,-0.782653472,3
-0.592257833,-0.944805793,-0.789929501,3
-0.568288315,-0.947000064,-0.830580359,1
-0.597051738,-0.954957529,-0.839754482,1
-0.577876123,-0.949355429,-0.845448766,1
-0.597051738,-0.947606271,-0.855255591,1
-0.577876123,-0.953994864,-0.866960506,1
-0.597051738,-0.955220072,-0.869491298,1
-0.587463931,-0.951194385,-0.874552883,1
-0.601845641,-0.956147351,-0.878032725,1
-0.592257833,-0.952638381,-0.878349073,1
-0.592257833,-0.953294745,-0.878823598,1
-0.587463931,-0.95075681,-0.899702636,1
-0.597051738,-0.909537269,-0.919474456,1
-0.597051738,-0.947518757,-1.058351705,1
-0.587463931,-0.950494264,-1.077174479,1
-0.592257833,-0.950322056,-1.103431452,1
-0.582670026,-0.952148832,-1.251324653,1
-0.597051738,-0.954432439,-1.257493458,1
-0.597051738,-0.955526376,-1.267774805,1
-0.597051738,-0.949037947,-1.28327591,1
-0.48679195,-0.931719269,-1.325033993,1
-0.597051738,-0.956707764,-1.338162479,1
-0.597051738,-0.930146513,-1.485897506,1
-0.597051738,-0.955701405,-1.487321075,1
-0.597051738,-0.954870012,-1.525599315,1
-0.597051738,-0.954782497,-1.551223593,1
-0.592257833,-0.952069534,-1.687728226,1
-0.597051738,-0.950275478,-1.929735282,1
-0.597051738,-0.950275478,-1.931000677,1
-0.597051738,-0.955701405,-1.952986939,1
-0.597051738,-0.954388682,-2.162726387,1
-0.597051738,-0.955846908,-2.165889878,1
-0.597051738,-0.947212454,-2.277877457,1
-0.597051738,-0.953250985,-2.414698442,1
-0.597051738,-0.954344922,-2.47765191,1
1.766342836,1.224808284,0.70134012,0
-0.601845641,-0.808631195,0.70134012,3
-0.601845641,-0.923034508,0.698486021,3
-0.601845641,-0.955607675,0.698327459,3
-0.601845641,-0.82106461,0.695156237,3
-0.601845641,-0.914176197,0.672799117,3
-0.601845641,-0.920452489,0.608740422,3
-0.601845641,-0.94802051,0.583053521,3
-0.601845641,-0.860033239,0.569258701,3
-0.601845641,-0.949609445,0.568148775,3
-0.601845641,-0.949609445,0.552768345,3
-0.601845641,-0.860629089,0.549279999,3
-0.601845641,-0.942816748,0.541510504,3
-0.601845641,-0.953979016,0.53643655,3
-0.601845641,-0.902775588,0.521848925,3
-0.601845641,-0.947702724,0.511225331,3
-0.601845641,-0.899319654,0.507736985,3
-0.601845641,-0.899955229,0.50551713,3
-0.601845641,-0.928913568,0.503297274,3
-0.601845641,-0.956640569,0.496003462,3
-0.601845641,-0.954336527,0.491880872,3
-0.601845641,-0.92164419,0.478720299,3
-0.601845641,-0.881444136,0.38453499,3
-0.601845641,-0.881324966,0.33395399,3
-0.601845641,-0.941585324,0.328245789,3
-0.601845641,-0.943929002,0.24531832,3
-0.601845641,-0.918982724,0.120055028,3
-0.601845641,-0.83850317,0.11165129,3
-0.601845641,-0.928834121,0.102296184,3
-0.601845641,-0.948616361,0.061387414,3
-0.601845641,-0.897293763,0.044104251,3
-0.601845641,-0.956322695,0.018893029,3
-0.601845641,-0.805731388,0.012074902,3
-0.601845641,-0.890858575,-0.001719917,3
-0.601845641,-0.912190027,-0.013294878,3
-0.601845641,-0.949410828,-0.092575443,3
-0.601845641,-0.915328174,-0.116835294,3
-0.601845641,-0.950403914,-0.201506936,3
-0.601845641,-0.944207066,-0.236390384,3
-0.601845641,-0.953700952,-0.32042778,3
-0.601845641,-0.87381725,-0.321062023,3
-0.601845641,-0.950840869,-0.339296553,3
-0.601845641,-0.911236667,-0.353884178,3
-0.601845641,-0.923471466,-0.405575107,3
-0.601845641,-0.94142643,-0.528142855,3
-0.601845641,-0.937176029,-0.572222851,3
-0.601845641,-0.932369502,-0.649442118,3
-0.601845641,-0.945478214,-0.694314916,3
-0.601845641,-0.943849555,-0.806259074,1
-0.601845641,-0.923392019,-0.854303095,1
-0.601845641,-0.940910026,-1.015559761,1
-0.601845641,-0.938566347,-1.015876881,1
-0.601845641,-0.95215174,-1.03934393,1
-0.601845641,-0.912905049,-1.089924929,1
-0.601845641,-0.942498961,-1.099597156,1
-0.601845641,-0.953780399,-1.121954275,1
-0.601845641,-0.940433346,-1.153983625,1
-0.601845641,-0.944683748,-1.254669938,1
-0.601845641,-0.944167343,-1.384690064,1
-0.601845641,-0.946630192,-1.482839402,1
-0.601845641,-0.914176197,-1.483790766,1
-0.601845641,-0.95215174,-1.493462995,1
-0.601845641,-0.954892653,-1.551337807,1
-0.601845641,-0.95048336,-1.695311311,1
